STORE_ID,STORE_NAME,STORE_DESCRIPTION,ADDRESS,CONTACT_NAME,CONTACT_EMAIL,CONTACT_PHONE,REGION_ID
445,Supermercado La Fortuna Express,"Tienda de tamaño pequeña, acceso complicado, ubicada en zona residencial, sin estacionamiento.",Residencial Delicias de Concepción,John Doe,email@example.com,+503 7000 0000,50
446,Dollar City,"Tienda de tamaño grande, acceso complicado, ubicada en la periferia, cerca de otras tiendas.",Residencial Delicias de Concepción,John Doe,email@example.com,+503 7000 0000,50
447,La Central El Rosario Express,"Tienda de tamaño mediana, acceso complicado, ubicada en la periferia, con mucha afluencia de gente.",Residencial El Divisadero,John Doe,email@example.com,+503 7000 0000,240
448,Super Selectos,"Tienda de tamaño mediana, fácil acceso, ubicada en zona residencial, aislada de otros comercios.",Residencial El Divisadero,John Doe,email@example.com,+503 7000 0000,240
449,Comercial Los Ángeles Del Pueblo,"Tienda de tamaño pequeña, acceso complicado, ubicada en zona comercial, con poca afluencia de gente.",Residencial El Rosario,John Doe,email@example.com,+503 7000 0000,241
450,El Ahorrador La Fortuna Oeste,"Tienda de tamaño pequeña, fácil acceso, ubicada en el centro, con poca afluencia de gente.",Residencial El Rosario,John Doe,email@example.com,+503 7000 0000,241
451,Despensa de Don Juan,"Tienda de tamaño grande, acceso restringido, ubicada en zona residencial, con amplio estacionamiento.",Residencial Gualococti,John Doe,email@example.com,+503 7000 0000,334
452,La Tiendona Nuevo Mundo Del Pueblo,"Tienda de tamaño mediana, fácil acceso, ubicada en zona residencial, con amplio estacionamiento.",Residencial Gualococti,John Doe,email@example.com,+503 7000 0000,334
453,La Esquina El Sol Norte,"Tienda de tamaño mediana, acceso complicado, ubicada en zona residencial, con poca afluencia de gente.",Residencial Guatajiagua,John Doe,email@example.com,+503 7000 0000,456
454,Mercado Popular La Esperanza Del Pueblo,"Tienda de tamaño grande, acceso restringido, ubicada en zona comercial, con áreas verdes cercanas.",Residencial Guatajiagua,John Doe,email@example.com,+503 7000 0000,456
455,Super Oferta Santa Maria Central,"Tienda de tamaño mediana, acceso complicado, ubicada en zona comercial, con poca afluencia de gente.",Residencial Joateca,John Doe,email@example.com,+503 7000 0000,457
456,Plaza Market El Sol Central,"Tienda de tamaño pequeña, acceso complicado, ubicada en la periferia, con amplio estacionamiento.",Residencial Joateca,John Doe,email@example.com,+503 7000 0000,457
457,Tiendita San Carlos Norte,"Tienda de tamaño pequeña, fácil acceso, ubicada en el centro, con mucha afluencia de gente.",Residencial Jocoaitique,John Doe,email@example.com,+503 7000 0000,335
458,Tienda Los Primos Este,"Tienda de tamaño pequeña, fácil acceso, ubicada en zona residencial, con áreas verdes cercanas.",Residencial Jocoaitique,John Doe,email@example.com,+503 7000 0000,335
459,Super Oferta El Buen Gusto Oeste,"Tienda de tamaño grande, acceso complicado, ubicada en zona residencial, aislada de otros comercios.",Residencial Jocoro,John Doe,email@example.com,+503 7000 0000,242
460,Super El Centro Central,"Tienda de tamaño mediana, acceso complicado, ubicada en la periferia, cerca de otras tiendas.",Residencial Jocoro,John Doe,email@example.com,+503 7000 0000,242
461,Dollar City,"Tienda de tamaño pequeña, acceso restringido, ubicada en zona residencial, aislada de otros comercios.",Residencial Lolotiquillo,John Doe,email@example.com,+503 7000 0000,51
462,Mercado Local Nuevo Mundo Sur,"Tienda de tamaño grande, fácil acceso, ubicada en zona residencial, con áreas verdes cercanas.",Residencial Lolotiquillo,John Doe,email@example.com,+503 7000 0000,51
463,Bodega de Descuentos San Francisco Norte,"Tienda de tamaño grande, acceso restringido, ubicada en el centro, con áreas verdes cercanas.",Residencial Meanguera,John Doe,email@example.com,+503 7000 0000,52
464,Tiendita La Fortuna Sur,"Tienda de tamaño mediana, fácil acceso, ubicada en zona residencial, con amplio estacionamiento.",Residencial Meanguera,John Doe,email@example.com,+503 7000 0000,52
465,Super Precio La Fe Norte,"Tienda de tamaño mediana, acceso complicado, ubicada en zona residencial, con áreas verdes cercanas.",Residencial Osicala,John Doe,email@example.com,+503 7000 0000,336
466,Supermercado Europa,"Tienda de tamaño grande, acceso complicado, ubicada en el centro, aislada de otros comercios.",Residencial Osicala,John Doe,email@example.com,+503 7000 0000,336
467,Plaza Market Los Ángeles Este,"Tienda de tamaño grande, acceso complicado, ubicada en la periferia, con amplio estacionamiento.",Residencial Perquín,John Doe,email@example.com,+503 7000 0000,53
468,Mercado Local Nuevo Mundo Oeste,"Tienda de tamaño grande, acceso complicado, ubicada en el centro, con mucha afluencia de gente.",Residencial Perquín,John Doe,email@example.com,+503 7000 0000,53
469,Mayorista San Francisco Norte,"Tienda de tamaño grande, fácil acceso, ubicada en la periferia, con áreas verdes cercanas.",Residencial San Carlos,John Doe,email@example.com,+503 7000 0000,243
470,Dollar City,"Tienda de tamaño pequeña, acceso complicado, ubicada en el centro, sin estacionamiento.",Residencial San Carlos,John Doe,email@example.com,+503 7000 0000,243
471,Mercadito Familiar El Ahorro Sur,"Tienda de tamaño pequeña, fácil acceso, ubicada en el centro, con mucha afluencia de gente.",Residencial San Fernando,John Doe,email@example.com,+503 7000 0000,54
472,La Esquina San Jose Sur,"Tienda de tamaño grande, fácil acceso, ubicada en zona comercial, cerca de otras tiendas.",Residencial San Fernando,John Doe,email@example.com,+503 7000 0000,54
473,Dollar City,"Tienda de tamaño grande, fácil acceso, ubicada en zona residencial, cerca de otras tiendas.",Residencial San Francisco Gotera,John Doe,email@example.com,+503 7000 0000,337
474,Super Selectos,"Tienda de tamaño grande, acceso complicado, ubicada en zona residencial, con amplio estacionamiento.",Residencial San Francisco Gotera,John Doe,email@example.com,+503 7000 0000,337
475,Tienda San Jose Del Pueblo,"Tienda de tamaño pequeña, fácil acceso, ubicada en zona comercial, aislada de otros comercios.",Residencial San Isidro,John Doe,email@example.com,+503 7000 0000,244
476,La Bodega San Francisco Central,"Tienda de tamaño grande, acceso complicado, ubicada en el centro, sin estacionamiento.",Residencial San Isidro,John Doe,email@example.com,+503 7000 0000,244
477,Dollar City,"Tienda de tamaño grande, acceso complicado, ubicada en zona residencial, cerca de otras tiendas.",Residencial San Simón,John Doe,email@example.com,+503 7000 0000,147
478,Almacen La Fortuna Norte,"Tienda de tamaño grande, acceso restringido, ubicada en la periferia, con poca afluencia de gente.",Residencial San Simón,John Doe,email@example.com,+503 7000 0000,147
479,Dollar City,"Tienda de tamaño mediana, acceso complicado, ubicada en el centro, con áreas verdes cercanas.",Residencial Sensembra,John Doe,email@example.com,+503 7000 0000,148
480,La Esquina El Ahorro Norte,"Tienda de tamaño mediana, fácil acceso, ubicada en zona comercial, con mucha afluencia de gente.",Residencial Sensembra,John Doe,email@example.com,+503 7000 0000,148
481,Mercado El Centro La Unión Del Pueblo,"Tienda de tamaño grande, acceso complicado, ubicada en el centro, cerca de otras tiendas.",Residencial Sociedad,John Doe,email@example.com,+503 7000 0000,55
482,La Tiendona La Fe Oeste,"Tienda de tamaño pequeña, fácil acceso, ubicada en la periferia, sin estacionamiento.",Residencial Sociedad,John Doe,email@example.com,+503 7000 0000,55
483,Maxi Despensa,"Tienda de tamaño mediana, acceso restringido, ubicada en la periferia, aislada de otros comercios.",Residencial Torola,John Doe,email@example.com,+503 7000 0000,149
484,Bodega de Descuentos El Sol Central,"Tienda de tamaño mediana, acceso restringido, ubicada en zona residencial, cerca de otras tiendas.",Residencial Torola,John Doe,email@example.com,+503 7000 0000,149
485,Distribuidora Los Ángeles Norte,"Tienda de tamaño grande, fácil acceso, ubicada en el centro, con áreas verdes cercanas.",Residencial Yamabal,John Doe,email@example.com,+503 7000 0000,458
486,Comercial El Centro Oeste,"Tienda de tamaño pequeña, acceso complicado, ubicada en el centro, con amplio estacionamiento.",Residencial Yamabal,John Doe,email@example.com,+503 7000 0000,458
487,Comercial El Progreso Norte,"Tienda de tamaño mediana, acceso complicado, ubicada en la periferia, con amplio estacionamiento.",Residencial Yoloaiquín,John Doe,email@example.com,+503 7000 0000,338
488,Maxi Ahorro El Ahorro Este,"Tienda de tamaño pequeña, acceso restringido, ubicada en zona comercial, con áreas verdes cercanas.",Residencial Yoloaiquín,John Doe,email@example.com,+503 7000 0000,338
489,El Mercadillo El Centro Este,"Tienda de tamaño grande, fácil acceso, ubicada en zona comercial, sin estacionamiento.",Residencial Anamoros,John Doe,email@example.com,+503 7000 0000,339
490,Maxi Ahorro Santa Clara Norte,"Tienda de tamaño pequeña, acceso restringido, ubicada en la periferia, con mucha afluencia de gente.",Residencial Anamoros,John Doe,email@example.com,+503 7000 0000,339
491,La Central San Francisco Este,"Tienda de tamaño pequeña, fácil acceso, ubicada en el centro, con poca afluencia de gente.",Residencial Bolívar,John Doe,email@example.com,+503 7000 0000,56
492,Almacen Santa Maria Sur,"Tienda de tamaño grande, acceso complicado, ubicada en zona comercial, cerca de otras tiendas.",Residencial Bolívar,John Doe,email@example.com,+503 7000 0000,56
493,Mini Market San Jose Este,"Tienda de tamaño mediana, fácil acceso, ubicada en el centro, con amplio estacionamiento.",Residencial Concepción de Oriente,John Doe,email@example.com,+503 7000 0000,150
494,La Central El Buen Gusto Express,"Tienda de tamaño pequeña, fácil acceso, ubicada en zona comercial, sin estacionamiento.",Residencial Concepción de Oriente,John Doe,email@example.com,+503 7000 0000,150
495,Mercadito El Centro Este,"Tienda de tamaño grande, acceso restringido, ubicada en zona residencial, aislada de otros comercios.",Residencial Conchagua,John Doe,email@example.com,+503 7000 0000,151
496,Super El Centro Oeste,"Tienda de tamaño grande, acceso restringido, ubicada en el centro, con poca afluencia de gente.",Residencial Conchagua,John Doe,email@example.com,+503 7000 0000,151
497,Punto de Venta Santa Clara Este,"Tienda de tamaño pequeña, acceso complicado, ubicada en zona residencial, con áreas verdes cercanas.",Residencial El Carmen,John Doe,email@example.com,+503 7000 0000,340
498,El Rinconcito Los Ángeles Sur,"Tienda de tamaño mediana, acceso restringido, ubicada en zona comercial, con mucha afluencia de gente.",Residencial El Carmen,John Doe,email@example.com,+503 7000 0000,340
499,Mercado Local La Fortuna Este,"Tienda de tamaño pequeña, acceso complicado, ubicada en zona residencial, con poca afluencia de gente.",Residencial El Sauce,John Doe,email@example.com,+503 7000 0000,341
500,Despensa de Don Juan,"Tienda de tamaño grande, acceso restringido, ubicada en zona comercial, sin estacionamiento.",Residencial El Sauce,John Doe,email@example.com,+503 7000 0000,341
501,El Ahorrador El Rosario Central,"Tienda de tamaño grande, fácil acceso, ubicada en zona comercial, sin estacionamiento.",Residencial Intipucá,John Doe,email@example.com,+503 7000 0000,342
502,La Tiendona El Ahorro Express,"Tienda de tamaño grande, acceso restringido, ubicada en zona residencial, aislada de otros comercios.",Residencial Intipucá,John Doe,email@example.com,+503 7000 0000,342
503,Despensa de Don Juan,"Tienda de tamaño mediana, acceso restringido, ubicada en zona residencial, con amplio estacionamiento.",Residencial La Unión,John Doe,email@example.com,+503 7000 0000,152
504,Mercadito Familiar La Unión Sur,"Tienda de tamaño grande, fácil acceso, ubicada en zona comercial, con poca afluencia de gente.",Residencial La Unión,John Doe,email@example.com,+503 7000 0000,152
505,Mercado Popular El Ahorro Del Pueblo,"Tienda de tamaño mediana, acceso restringido, ubicada en el centro, con amplio estacionamiento.",Residencial Lislique,John Doe,email@example.com,+503 7000 0000,245
506,La Despensa Buen Precio Oeste,"Tienda de tamaño grande, acceso complicado, ubicada en zona comercial, sin estacionamiento.",Residencial Lislique,John Doe,email@example.com,+503 7000 0000,245
507,Maxi Despensa,"Tienda de tamaño pequeña, acceso restringido, ubicada en zona residencial, sin estacionamiento.",Residencial Meanguera del Golfo,John Doe,email@example.com,+503 7000 0000,57
508,Maxi Despensa,"Tienda de tamaño grande, fácil acceso, ubicada en el centro, aislada de otros comercios.",Residencial Meanguera del Golfo,John Doe,email@example.com,+503 7000 0000,57
509,Dollar City,"Tienda de tamaño mediana, acceso complicado, ubicada en la periferia, cerca de otras tiendas.",Residencial Nueva Esparta,John Doe,email@example.com,+503 7000 0000,459
510,Supermercado Los Ángeles Norte,"Tienda de tamaño mediana, acceso complicado, ubicada en zona comercial, con áreas verdes cercanas.",Residencial Nueva Esparta,John Doe,email@example.com,+503 7000 0000,459
511,Mercadito Familiar El Rosario Oeste,"Tienda de tamaño grande, acceso complicado, ubicada en la periferia, sin estacionamiento.",Residencial Pasaquina,John Doe,email@example.com,+503 7000 0000,246
512,Distribuidora San Jose Del Pueblo,"Tienda de tamaño mediana, acceso restringido, ubicada en el centro, con mucha afluencia de gente.",Residencial Pasaquina,John Doe,email@example.com,+503 7000 0000,246
513,Mercadito Familiar Santa Maria Este,"Tienda de tamaño grande, acceso restringido, ubicada en zona comercial, con poca afluencia de gente.",Residencial Polorós,John Doe,email@example.com,+503 7000 0000,460
514,Super Precio Los Primos Norte,"Tienda de tamaño grande, acceso restringido, ubicada en el centro, cerca de otras tiendas.",Residencial Polorós,John Doe,email@example.com,+503 7000 0000,460
515,Mercado de la Fe Santa Maria Central,"Tienda de tamaño pequeña, acceso restringido, ubicada en la periferia, con poca afluencia de gente.",Residencial San Alejo,John Doe,email@example.com,+503 7000 0000,343
516,Mercado de la Fe San Francisco Este,"Tienda de tamaño grande, acceso restringido, ubicada en zona residencial, sin estacionamiento.",Residencial San Alejo,John Doe,email@example.com,+503 7000 0000,343
517,El Ahorrador Los Primos Central,"Tienda de tamaño grande, acceso restringido, ubicada en zona comercial, con áreas verdes cercanas.",Residencial San José,John Doe,email@example.com,+503 7000 0000,153
518,La Despensa La Fe Sur,"Tienda de tamaño pequeña, acceso restringido, ubicada en la periferia, con mucha afluencia de gente.",Residencial San José,John Doe,email@example.com,+503 7000 0000,153
519,Comercial San Jose Central,"Tienda de tamaño mediana, acceso restringido, ubicada en zona residencial, cerca de otras tiendas.",Residencial Santa Rosa de Lima,John Doe,email@example.com,+503 7000 0000,247
520,Tienda San Francisco Del Pueblo,"Tienda de tamaño pequeña, acceso complicado, ubicada en la periferia, con mucha afluencia de gente.",Residencial Santa Rosa de Lima,John Doe,email@example.com,+503 7000 0000,247
521,Bodega de Descuentos La Unión Express,"Tienda de tamaño pequeña, acceso complicado, ubicada en la periferia, cerca de otras tiendas.",Residencial Yayantique,John Doe,email@example.com,+503 7000 0000,344
522,El Rinconcito Los Ángeles Oeste,"Tienda de tamaño mediana, fácil acceso, ubicada en el centro, cerca de otras tiendas.",Residencial Yayantique,John Doe,email@example.com,+503 7000 0000,344
523,Dollar City,"Tienda de tamaño grande, acceso restringido, ubicada en zona comercial, aislada de otros comercios.",Residencial Yucuaiquín,John Doe,email@example.com,+503 7000 0000,461
524,Wal-Mart,"Tienda de tamaño mediana, acceso complicado, ubicada en zona comercial, aislada de otros comercios.",Residencial Yucuaiquín,John Doe,email@example.com,+503 7000 0000,461
