STORE_NAME,STORE_DESCRIPTION,ADDRESS,CONTACT_NAME,CONTACT_EMAIL,CONTACT_PHONE,REGION_ID
Super Oferta Santa Maria Central,"Tienda de tamaño mediana, acceso complicado, ubicada en zona comercial, con poca afluencia de gente.",Residencial Joateca,John Doe,email@example.com,+503 7000 0000,457
Plaza Market El Sol Central,"Tienda de tamaño pequeña, acceso complicado, ubicada en la periferia, con amplio estacionamiento.",Residencial Joateca,John Doe,email@example.com,+503 7000 0000,457
Tiendita San Carlos Norte,"Tienda de tamaño pequeña, fácil acceso, ubicada en el centro, con mucha afluencia de gente.",Residencial Jocoaitique,John Doe,email@example.com,+503 7000 0000,335
Tienda Los Primos Este,"Tienda de tamaño pequeña, fácil acceso, ubicada en zona residencial, con áreas verdes cercanas.",Residencial Jocoaitique,John Doe,email@example.com,+503 7000 0000,335
Super Oferta El Buen Gusto Oeste,"Tienda de tamaño grande, acceso complicado, ubicada en zona residencial, aislada de otros comercios.",Residencial Jocoro,John Doe,email@example.com,+503 7000 0000,242
Super El Centro Central,"Tienda de tamaño mediana, acceso complicado, ubicada en la periferia, cerca de otras tiendas.",Residencial Jocoro,John Doe,email@example.com,+503 7000 0000,242
Dollar City,"Tienda de tamaño pequeña, acceso restringido, ubicada en zona residencial, aislada de otros comercios.",Residencial Lolotiquillo,John Doe,email@example.com,+503 7000 0000,51
Mercado Local Nuevo Mundo Sur,"Tienda de tamaño grande, fácil acceso, ubicada en zona residencial, con áreas verdes cercanas.",Residencial Lolotiquillo,John Doe,email@example.com,+503 7000 0000,51
Bodega de Descuentos San Francisco Norte,"Tienda de tamaño grande, acceso restringido, ubicada en el centro, con áreas verdes cercanas.",Residencial Meanguera,John Doe,email@example.com,+503 7000 0000,52
Tiendita La Fortuna Sur,"Tienda de tamaño mediana, fácil acceso, ubicada en zona residencial, con amplio estacionamiento.",Residencial Meanguera,John Doe,email@example.com,+503 7000 0000,52
Super Precio La Fe Norte,"Tienda de tamaño mediana, acceso complicado, ubicada en zona residencial, con áreas verdes cercanas.",Residencial Osicala,John Doe,email@example.com,+503 7000 0000,336
Supermercado Europa,"Tienda de tamaño grande, acceso complicado, ubicada en el centro, aislada de otros comercios.",Residencial Osicala,John Doe,email@example.com,+503 7000 0000,336
Plaza Market Los Ángeles Este,"Tienda de tamaño grande, acceso complicado, ubicada en la periferia, con amplio estacionamiento.",Residencial Perquín,John Doe,email@example.com,+503 7000 0000,53
Mercado Local Nuevo Mundo Oeste,"Tienda de tamaño grande, acceso complicado, ubicada en el centro, con mucha afluencia de gente.",Residencial Perquín,John Doe,email@example.com,+503 7000 0000,53
Mayorista San Francisco Norte,"Tienda de tamaño grande, fácil acceso, ubicada en la periferia, con áreas verdes cercanas.",Residencial San Carlos,John Doe,email@example.com,+503 7000 0000,243
Dollar City,"Tienda de tamaño pequeña, acceso complicado, ubicada en el centro, sin estacionamiento.",Residencial San Carlos,John Doe,email@example.com,+503 7000 0000,243
Mercadito Familiar El Ahorro Sur,"Tienda de tamaño pequeña, fácil acceso, ubicada en el centro, con mucha afluencia de gente.",Residencial San Fernando,John Doe,email@example.com,+503 7000 0000,54
La Esquina San Jose Sur,"Tienda de tamaño grande, fácil acceso, ubicada en zona comercial, cerca de otras tiendas.",Residencial San Fernando,John Doe,email@example.com,+503 7000 0000,54
Dollar City,"Tienda de tamaño grande, fácil acceso, ubicada en zona residencial, cerca de otras tiendas.",Residencial San Francisco Gotera,John Doe,email@example.com,+503 7000 0000,337
Super Selectos,"Tienda de tamaño grande, acceso complicado, ubicada en zona residencial, con amplio estacionamiento.",Residencial San Francisco Gotera,John Doe,email@example.com,+503 7000 0000,337
Tienda San Jose Del Pueblo,"Tienda de tamaño pequeña, fácil acceso, ubicada en zona comercial, aislada de otros comercios.",Residencial San Isidro,John Doe,email@example.com,+503 7000 0000,244
La Bodega San Francisco Central,"Tienda de tamaño grande, acceso complicado, ubicada en el centro, sin estacionamiento.",Residencial San Isidro,John Doe,email@example.com,+503 7000 0000,244
Dollar City,"Tienda de tamaño grande, acceso complicado, ubicada en zona residencial, cerca de otras tiendas.",Residencial San Simón,John Doe,email@example.com,+503 7000 0000,147
Almacen La Fortuna Norte,"Tienda de tamaño grande, acceso restringido, ubicada en la periferia, con poca afluencia de gente.",Residencial San Simón,John Doe,email@example.com,+503 7000 0000,147
Dollar City,"Tienda de tamaño mediana, acceso complicado, ubicada en el centro, con áreas verdes cercanas.",Residencial Sensembra,John Doe,email@example.com,+503 7000 0000,148
La Esquina El Ahorro Norte,"Tienda de tamaño mediana, fácil acceso, ubicada en zona comercial, con mucha afluencia de gente.",Residencial Sensembra,John Doe,email@example.com,+503 7000 0000,148
Mercado El Centro La Unión Del Pueblo,"Tienda de tamaño grande, acceso complicado, ubicada en el centro, cerca de otras tiendas.",Residencial Sociedad,John Doe,email@example.com,+503 7000 0000,55
La Tiendona La Fe Oeste,"Tienda de tamaño pequeña, fácil acceso, ubicada en la periferia, sin estacionamiento.",Residencial Sociedad,John Doe,email@example.com,+503 7000 0000,55
Maxi Despensa,"Tienda de tamaño mediana, acceso restringido, ubicada en la periferia, aislada de otros comercios.",Residencial Torola,John Doe,email@example.com,+503 7000 0000,149
Bodega de Descuentos El Sol Central,"Tienda de tamaño mediana, acceso restringido, ubicada en zona residencial, cerca de otras tiendas.",Residencial Torola,John Doe,email@example.com,+503 7000 0000,149
Distribuidora Los Ángeles Norte,"Tienda de tamaño grande, fácil acceso, ubicada en el centro, con áreas verdes cercanas.",Residencial Yamabal,John Doe,email@example.com,+503 7000 0000,458
Comercial El Centro Oeste,"Tienda de tamaño pequeña, acceso complicado, ubicada en el centro, con amplio estacionamiento.",Residencial Yamabal,John Doe,email@example.com,+503 7000 0000,458
Comercial El Progreso Norte,"Tienda de tamaño mediana, acceso complicado, ubicada en la periferia, con amplio estacionamiento.",Residencial Yoloaiquín,John Doe,email@example.com,+503 7000 0000,338
Maxi Ahorro El Ahorro Este,"Tienda de tamaño pequeña, acceso restringido, ubicada en zona comercial, con áreas verdes cercanas.",Residencial Yoloaiquín,John Doe,email@example.com,+503 7000 0000,338
El Mercadillo El Centro Este,"Tienda de tamaño grande, fácil acceso, ubicada en zona comercial, sin estacionamiento.",Residencial Anamoros,John Doe,email@example.com,+503 7000 0000,339
Maxi Ahorro Santa Clara Norte,"Tienda de tamaño pequeña, acceso restringido, ubicada en la periferia, con mucha afluencia de gente.",Residencial Anamoros,John Doe,email@example.com,+503 7000 0000,339
La Central San Francisco Este,"Tienda de tamaño pequeña, fácil acceso, ubicada en el centro, con poca afluencia de gente.",Residencial Bolívar,John Doe,email@example.com,+503 7000 0000,56
Almacen Santa Maria Sur,"Tienda de tamaño grande, acceso complicado, ubicada en zona comercial, cerca de otras tiendas.",Residencial Bolívar,John Doe,email@example.com,+503 7000 0000,56
Mini Market San Jose Este,"Tienda de tamaño mediana, fácil acceso, ubicada en el centro, con amplio estacionamiento.",Residencial Concepción de Oriente,John Doe,email@example.com,+503 7000 0000,150
La Central El Buen Gusto Express,"Tienda de tamaño pequeña, fácil acceso, ubicada en zona comercial, sin estacionamiento.",Residencial Concepción de Oriente,John Doe,email@example.com,+503 7000 0000,150
Mercadito El Centro Este,"Tienda de tamaño grande, acceso restringido, ubicada en zona residencial, aislada de otros comercios.",Residencial Conchagua,John Doe,email@example.com,+503 7000 0000,151
Super El Centro Oeste,"Tienda de tamaño grande, acceso restringido, ubicada en el centro, con poca afluencia de gente.",Residencial Conchagua,John Doe,email@example.com,+503 7000 0000,151
Punto de Venta Santa Clara Este,"Tienda de tamaño pequeña, acceso complicado, ubicada en zona residencial, con áreas verdes cercanas.",Residencial El Carmen,John Doe,email@example.com,+503 7000 0000,340
El Rinconcito Los Ángeles Sur,"Tienda de tamaño mediana, acceso restringido, ubicada en zona comercial, con mucha afluencia de gente.",Residencial El Carmen,John Doe,email@example.com,+503 7000 0000,340
Mercado Local La Fortuna Este,"Tienda de tamaño pequeña, acceso complicado, ubicada en zona residencial, con poca afluencia de gente.",Residencial El Sauce,John Doe,email@example.com,+503 7000 0000,341
Despensa de Don Juan,"Tienda de tamaño grande, acceso restringido, ubicada en zona comercial, sin estacionamiento.",Residencial El Sauce,John Doe,email@example.com,+503 7000 0000,341
El Ahorrador El Rosario Central,"Tienda de tamaño grande, fácil acceso, ubicada en zona comercial, sin estacionamiento.",Residencial Intipucá,John Doe,email@example.com,+503 7000 0000,342
La Tiendona El Ahorro Express,"Tienda de tamaño grande, acceso restringido, ubicada en zona residencial, aislada de otros comercios.",Residencial Intipucá,John Doe,email@example.com,+503 7000 0000,342
Despensa de Don Juan,"Tienda de tamaño mediana, acceso restringido, ubicada en zona residencial, con amplio estacionamiento.",Residencial La Unión,John Doe,email@example.com,+503 7000 0000,152
Mercadito Familiar La Unión Sur,"Tienda de tamaño grande, fácil acceso, ubicada en zona comercial, con poca afluencia de gente.",Residencial La Unión,John Doe,email@example.com,+503 7000 0000,152
Mercado Popular El Ahorro Del Pueblo,"Tienda de tamaño mediana, acceso restringido, ubicada en el centro, con amplio estacionamiento.",Residencial Lislique,John Doe,email@example.com,+503 7000 0000,245
La Despensa Buen Precio Oeste,"Tienda de tamaño grande, acceso complicado, ubicada en zona comercial, sin estacionamiento.",Residencial Lislique,John Doe,email@example.com,+503 7000 0000,245
Maxi Despensa,"Tienda de tamaño pequeña, acceso restringido, ubicada en zona residencial, sin estacionamiento.",Residencial Meanguera del Golfo,John Doe,email@example.com,+503 7000 0000,57
Maxi Despensa,"Tienda de tamaño grande, fácil acceso, ubicada en el centro, aislada de otros comercios.",Residencial Meanguera del Golfo,John Doe,email@example.com,+503 7000 0000,57
Dollar City,"Tienda de tamaño mediana, acceso complicado, ubicada en la periferia, cerca de otras tiendas.",Residencial Nueva Esparta,John Doe,email@example.com,+503 7000 0000,459
Supermercado Los Ángeles Norte,"Tienda de tamaño mediana, acceso complicado, ubicada en zona comercial, con áreas verdes cercanas.",Residencial Nueva Esparta,John Doe,email@example.com,+503 7000 0000,459
Mercadito Familiar El Rosario Oeste,"Tienda de tamaño grande, acceso complicado, ubicada en la periferia, sin estacionamiento.",Residencial Pasaquina,John Doe,email@example.com,+503 7000 0000,246
Distribuidora San Jose Del Pueblo,"Tienda de tamaño mediana, acceso restringido, ubicada en el centro, con mucha afluencia de gente.",Residencial Pasaquina,John Doe,email@example.com,+503 7000 0000,246
Mercadito Familiar Santa Maria Este,"Tienda de tamaño grande, acceso restringido, ubicada en zona comercial, con poca afluencia de gente.",Residencial Polorós,John Doe,email@example.com,+503 7000 0000,460
Super Precio Los Primos Norte,"Tienda de tamaño grande, acceso restringido, ubicada en el centro, cerca de otras tiendas.",Residencial Polorós,John Doe,email@example.com,+503 7000 0000,460
Mercado de la Fe Santa Maria Central,"Tienda de tamaño pequeña, acceso restringido, ubicada en la periferia, con poca afluencia de gente.",Residencial San Alejo,John Doe,email@example.com,+503 7000 0000,343
Mercado de la Fe San Francisco Este,"Tienda de tamaño grande, acceso restringido, ubicada en zona residencial, sin estacionamiento.",Residencial San Alejo,John Doe,email@example.com,+503 7000 0000,343
El Ahorrador Los Primos Central,"Tienda de tamaño grande, acceso restringido, ubicada en zona comercial, con áreas verdes cercanas.",Residencial San José,John Doe,email@example.com,+503 7000 0000,153
La Despensa La Fe Sur,"Tienda de tamaño pequeña, acceso restringido, ubicada en la periferia, con mucha afluencia de gente.",Residencial San José,John Doe,email@example.com,+503 7000 0000,153
Comercial San Jose Central,"Tienda de tamaño mediana, acceso restringido, ubicada en zona residencial, cerca de otras tiendas.",Residencial Santa Rosa de Lima,John Doe,email@example.com,+503 7000 0000,247
Tienda San Francisco Del Pueblo,"Tienda de tamaño pequeña, acceso complicado, ubicada en la periferia, con mucha afluencia de gente.",Residencial Santa Rosa de Lima,John Doe,email@example.com,+503 7000 0000,247
Bodega de Descuentos La Unión Express,"Tienda de tamaño pequeña, acceso complicado, ubicada en la periferia, cerca de otras tiendas.",Residencial Yayantique,John Doe,email@example.com,+503 7000 0000,344
El Rinconcito Los Ángeles Oeste,"Tienda de tamaño mediana, fácil acceso, ubicada en el centro, cerca de otras tiendas.",Residencial Yayantique,John Doe,email@example.com,+503 7000 0000,344
Dollar City,"Tienda de tamaño grande, acceso restringido, ubicada en zona comercial, aislada de otros comercios.",Residencial Yucuaiquín,John Doe,email@example.com,+503 7000 0000,461
Wal-Mart,"Tienda de tamaño mediana, acceso complicado, ubicada en zona comercial, aislada de otros comercios.",Residencial Yucuaiquín,John Doe,email@example.com,+503 7000 0000,461
